"sample_id","run_name","datetime_collected","fork_length_mm","field_run_type_id"
F1722_10_B_14,Fall,,,
F1722_10_B_15,Fall,,,
F1722_10_B_16,Fall,,,
F1722_10_B_17,Fall,,,
F1722_10_B_18,Fall,,,
F1722_10_B_19,Fall,,,
F1722_10_B_2,Fall,,,
F1722_10_B_20,Fall,,,
F1722_10_B_21,Fall,,,
F1722_10_B_4,Fall,,,
F1722_10_B_6,Fall,,,
F1722_10_B_8,Fall,,,
F1722_10_B_9,Fall,,,
F1722_2_A_1,Unknown,,,
F1722_2_A_10,Unknown,,,
F1722_2_A_2,Unknown,,,
F1722_2_A_3,Unknown,,,
F1722_2_A_6,Unknown,,,
F1722_3_A_1,Fall,,,
F1722_3_A_11,Unknown,,,
F1722_3_A_12,Fall,,,
F1722_3_A_13,Fall,,,
F1722_3_A_2,Fall,,,
F1722_3_A_4,Unknown,,,
F1722_3_A_5,Unknown,,,
F1722_3_A_7,Unknown,,,
F1722_3_A_8,Unknown,,,
F1722_3_A_9,Unknown,,,
F1722_4_A_1,Fall,,,
F1722_4_A_10,Spring,,,
F1722_4_A_13,Fall,,,
F1722_4_A_14,Fall,,,
F1722_4_A_15,Unknown,,,
F1722_4_A_16,Fall,,,
F1722_4_A_17,Unknown,,,
F1722_4_A_18,Unknown,,,
F1722_4_A_2,Unknown,,,
F1722_4_A_20,Fall,,,
F1722_4_A_21,Fall,,,
F1722_4_A_22,Fall,,,
F1722_4_A_23,Unknown,,,
F1722_4_A_24,Spring,,,
F1722_4_A_25,Unknown,,,
F1722_4_A_26,Unknown,,,
F1722_4_A_27,Fall,,,
F1722_4_A_28,Fall,,,
F1722_4_A_29,Fall,,,
F1722_4_A_3,Unknown,,,
F1722_4_A_30,Fall,,,
F1722_4_A_4,Fall,,,
F1722_4_A_5,Fall,,,
F1722_4_A_6,Fall,,,
F1722_4_A_7,Fall,,,
F1722_4_A_8,Fall,,,
F1722_4_A_9,Fall,,,
F1722_4_B_1,Spring,,,
F1722_4_B_3,Spring,,,
F1722_4_B_4,Spring,,,
F1722_5_A_1,Spring,,,
F1722_5_A_10,Spring,,,
F1722_5_A_12,Fall,,,
F1722_5_A_14,Fall,,,
F1722_5_A_15,Unknown,,,
F1722_5_A_16,Fall,,,
F1722_5_A_17,Fall,,,
F1722_5_A_18,Fall,,,
F1722_5_A_19,Fall,,,
F1722_5_A_2,Fall,,,
F1722_5_A_3,Spring,,,
F1722_5_A_4,Fall,,,
F1722_5_A_5,Fall,,,
F1722_5_A_6,LateFall,,,
F1722_5_A_7,Fall,,,
F1722_5_A_9,Fall,,,
F1722_6_A_1,Fall,,,
F1722_6_A_10,Fall,,,
F1722_6_A_11,Fall,,,
F1722_6_A_12,Fall,,,
F1722_6_A_13,Fall,,,
F1722_6_A_14,Fall,,,
F1722_6_A_15,Fall,,,
F1722_6_A_16,Fall,,,
F1722_6_A_17,Fall,,,
F1722_6_A_18,Fall,,,
F1722_6_A_19,Spring,,,
F1722_6_A_2,Fall,,,
F1722_6_A_20,Fall,,,
F1722_6_A_21,Fall,,,
F1722_6_A_22,Fall,,,
F1722_6_A_23,Fall,,,
F1722_6_A_24,Fall,,,
F1722_6_A_25,Fall,,,
F1722_6_A_26,Fall,,,
F1722_6_A_27,Fall,,,
F1722_6_A_28,Fall,,,
F1722_6_A_29,Fall,,,
F1722_6_A_3,Fall,,,
F1722_6_A_30,Fall,,,
F1722_6_A_4,Spring,,,
F1722_6_A_5,Spring,,,
F1722_6_A_6,Fall,,,
F1722_6_A_7,Fall,,,
F1722_6_A_8,Fall,,,
F1722_6_A_9,Fall,,,
F1722_7_A_1,Spring,,,
F1722_7_A_10,Fall,,,
F1722_7_A_11,Spring,,,
F1722_7_A_12,Fall,,,
F1722_7_A_13,Fall,,,
F1722_7_A_14,Fall,,,
F1722_7_A_15,Fall,,,
F1722_7_A_16,Fall,,,
F1722_7_A_17,Fall,,,
F1722_7_A_18,Spring,,,
F1722_7_A_2,Fall,,,
F1722_7_A_3,Fall,,,
F1722_7_A_4,Fall,,,
F1722_7_A_5,Fall,,,
F1722_7_A_6,Fall,,,
F1722_7_A_7,Fall,,,
F1722_7_A_8,Fall,,,
F1722_7_A_9,Fall,,,
F1722_7_B_2,Fall,,,
F1722_8_A_2,Fall,,,
F1722_8_A_3,Fall,,,
F1722_8_A_4,Fall,,,
F1722_8_A_5,Fall,,,
F1722_8_A_6,Fall,,,
F1722_8_A_7,Fall,,,
F1722_8_B_1,Spring,,,
F1722_8_B_2,Spring,,,
F1722_8_B_3,Spring,,,
F1722_8_B_4,Fall,,,
F1722_8_B_5,Spring,,,
F1722_9_A_1,Fall,,,
F1722_9_A_10,Fall,,,
F1722_9_A_11,Fall,,,
F1722_9_A_12,Fall,,,
F1722_9_A_13,Fall,,,
F1722_9_A_14,Unknown,,,
F1722_9_A_15,Unknown,,,
F1722_9_A_17,Unknown,,,
F1722_9_A_18,Fall,,,
F1722_9_A_19,Fall,,,
F1722_9_A_2,Fall,,,
F1722_9_A_20,Fall,,,
F1722_9_A_21,Fall,,,
F1722_9_A_22,Fall,,,
F1722_9_A_23,Fall,,,
F1722_9_A_24,Fall,,,
F1722_9_A_25,Unknown,,,
F1722_9_A_3,Fall,,,
F1722_9_A_4,Fall,,,
F1722_9_A_5,Fall,,,
F1722_9_A_6,Fall,,,
F1722_9_A_7,Fall,,,
F1722_9_A_8,Fall,,,
F1722_9_A_9,Fall,,,
F1722_9_B_1,Fall,,,
F1722_9_B_10,Fall,,,
F1722_9_B_11,Fall,,,
F1722_9_B_12,Fall,,,
F1722_9_B_13,Fall,,,
F1722_9_B_14,Spring,,,
F1722_9_B_15,Unknown,,,
F1722_9_B_16,Unknown,,,
F1722_9_B_18,Unknown,,,
F1722_9_B_19,Unknown,,,
F1722_9_B_2,Spring,,,
F1722_9_B_20,Unknown,,,
F1722_9_B_21,Fall,,,
F1722_9_B_22,Fall,,,
F1722_9_B_23,Spring,,,
F1722_9_B_24,Fall,,,
F1722_9_B_25,Fall,,,
F1722_9_B_26,Fall,,,
F1722_9_B_27,Fall,,,
F1722_9_B_28,Fall,,,
F1722_9_B_29,Fall,,,
F1722_9_B_3,Fall,,,
F1722_9_B_30,Fall,,,
F1722_9_B_4,Fall,,,
F1722_9_B_5,Fall,,,
F1722_9_B_6,Fall,,,
F1722_9_B_7,Unknown,,,
F1722_9_B_8,Unknown,,,
F1722_9_B_9,Fall,,,
F1723_10_A_1,Fall,,,
F1723_10_A_2,Fall,,,
F1723_10_A_3,Fall,,,
F1723_10_A_4,Fall,,,
F1723_10_A_5,Fall,,,
F1723_10_A_6,Fall,,,
F1723_10_B_1,Fall,,,
F1723_10_B_2,Fall,,,
F1723_11_A_1,Fall,,,
F1723_11_A_2,Fall,,,
F1723_11_A_3,Fall,,,
F1723_11_A_4,Fall,,,
F1723_11_A_5,Fall,,,
F1723_11_A_6,Fall,,,
F1723_11_A_7,Fall,,,
F1723_11_A_8,Fall,,,
F1723_11_A_9,Fall,,,
F1723_11_B_1,Fall,,,
F1723_11_B_2,Fall,,,
F1723_11_B_3,Fall,,,
F1723_11_B_4,Fall,,,
F1723_11_B_5,Fall/LateFall,,,
F1723_11_C_1,Spring,,,
F1723_12_A_1,Fall,,,
F1723_12_A_2,Fall,,,
F1723_12_A_3,Fall,,,
F1723_12_B_1,Fall,,,
F1723_12_B_2,Fall,,,
F1723_12_B_3,Fall,,,
F1723_12_B_5,Fall,,,
F1723_12_C_1,Fall,,,
F1723_12_C_2,Fall,,,
F1723_12_C_3,Fall,,,
F1723_14_A_1,LateFall,,,
F1723_14_B_1,Fall,,,
F1723_14_D_1,Fall,,,
F1723_3_A_10,Spring,,,
F1723_3_A_11,Spring,,,
F1723_3_A_13,Spring,,,
F1723_3_A_14,Spring,,,
F1723_3_A_15,Spring,,,
F1723_3_A_16,Spring,,,
F1723_3_A_17,Spring,,,
F1723_3_A_18,Spring,,,
F1723_3_A_19,Spring,,,
F1723_3_A_2,Spring,,,
F1723_3_A_20,Spring,,,
F1723_3_A_21,Spring,,,
F1723_3_A_22,Spring,,,
F1723_3_A_23,Spring,,,
F1723_3_A_24,Spring,,,
F1723_3_A_25,Spring,,,
F1723_3_A_3,Spring,,,
F1723_3_A_4,Spring,,,
F1723_3_A_5,Spring,,,
F1723_3_A_6,Spring,,,
F1723_3_A_7,Spring,,,
F1723_3_A_9,Spring,,,
F1723_4_A_1,Spring,,,
F1723_4_A_10,Spring,,,
F1723_4_A_11,Spring,,,
F1723_4_A_12,Spring,,,
F1723_4_A_13,Spring,,,
F1723_4_A_14,Spring,,,
F1723_4_A_15,Spring,,,
F1723_4_A_16,Spring,,,
F1723_4_A_17,Spring,,,
F1723_4_A_18,Fall,,,
F1723_4_A_2,Spring,,,
F1723_4_A_3,Spring,,,
F1723_4_A_4,Spring,,,
F1723_4_A_5,Spring,,,
F1723_4_A_6,Spring,,,
F1723_4_A_7,Spring,,,
F1723_4_A_8,Spring,,,
F1723_4_A_9,Spring,,,
F1723_6_A_1,Spring,,,
F1723_6_A_10,Fall,,,
F1723_6_A_12,Fall,,,
F1723_6_A_13,Spring,,,
F1723_6_A_14,Fall,,,
F1723_6_A_15,Fall,,,
F1723_6_A_16,Spring,,,
F1723_6_A_17,Spring,,,
F1723_6_A_18,Fall,,,
F1723_6_A_19,Fall,,,
F1723_6_A_2,Fall,,,
F1723_6_A_20,Fall,,,
F1723_6_A_21,Spring,,,
F1723_6_A_22,Spring,,,
F1723_6_A_23,Spring,,,
F1723_6_A_24,Spring,,,
F1723_6_A_25,Fall,,,
F1723_6_A_3,Spring,,,
F1723_6_A_4,Fall,,,
F1723_6_A_5,Fall,,,
F1723_6_A_6,Fall,,,
F1723_6_A_7,Fall,,,
F1723_6_A_9,Fall,,,
F1723_6_B_1,Spring,,,
F1723_6_B_2,Spring,,,
F1723_6_B_3,Spring,,,
F1723_6_B_4,Spring,,,
F1723_6_B_5,Spring,,,
F1723_7_A_1,Fall,,,
F1723_7_A_10,Fall,,,
F1723_7_A_11,Fall,,,
F1723_7_A_12,Fall,,,
F1723_7_A_13,Fall,,,
F1723_7_A_14,Fall,,,
F1723_7_A_15,Spring,,,
F1723_7_A_16,Fall,,,
F1723_7_A_17,Fall,,,
F1723_7_A_18,Fall,,,
F1723_7_A_19,Fall,,,
F1723_7_A_2,Fall,,,
F1723_7_A_20,Fall,,,
F1723_7_A_21,Fall,,,
F1723_7_A_22,Fall,,,
F1723_7_A_23,Fall,,,
F1723_7_A_3,Fall,,,
F1723_7_A_4,Fall,,,
F1723_7_A_5,Fall,,,
F1723_7_A_6,Fall,,,
F1723_7_A_7,Fall,,,
F1723_7_A_9,Fall,,,
F1723_8_A_1,Fall/LateFall,,,
F1723_8_A_2,Fall,,,
F1723_8_A_3,Fall,,,
F1723_8_A_4,Fall,,,
F1723_8_A_5,Fall,,,
F1723_8_A_6,Fall,,,
F1723_8_A_7,Fall,,,
F1723_8_A_8,Fall,,,
F1723_8_A_9,Fall,,,
F1723_9_A_1,Fall,,,
F1723_9_A_10,Fall/LateFall,,,
F1723_9_A_11,Fall,,,
F1723_9_A_12,Fall,,,
F1723_9_A_13,Fall/LateFall,,,
F1723_9_A_14,Fall,,,
F1723_9_A_15,Fall,,,
F1723_9_A_16,Fall,,,
F1723_9_A_17,Fall,,,
F1723_9_A_18,Fall,,,
F1723_9_A_19,Fall,,,
F1723_9_A_2,Fall,,,
F1723_9_A_20,Fall,,,
F1723_9_A_21,Fall,,,
F1723_9_A_22,Fall,,,
F1723_9_A_23,Fall,,,
F1723_9_A_24,Fall,,,
F1723_9_A_25,Fall,,,
F1723_9_A_3,Fall,,,
F1723_9_A_4,Fall,,,
F1723_9_A_5,Fall,,,
F1723_9_A_6,Fall,,,
F1723_9_A_7,Fall,,,
F1723_9_A_8,Fall,,,
F1723_9_A_9,Fall,,,
F1723_9_B_1,Spring,,,
F1724_10_A_1,Fall,,,
F1724_10_A_10,Fall,,,
F1724_10_A_11,Fall,,,
F1724_10_A_13,Fall,,,
F1724_10_A_14,Fall,,,
F1724_10_A_15,Fall,,,
F1724_10_A_17,Fall,,,
F1724_10_A_18,Fall,,,
F1724_10_A_19,Fall,,,
F1724_10_A_2,Fall,,,
F1724_10_A_20,Fall,,,
F1724_10_A_21,Fall,,,
F1724_10_A_22,Fall,,,
F1724_10_A_23,Fall,,,
F1724_10_A_24,Fall,,,
F1724_10_A_25,Fall,,,
F1724_10_A_3,Fall,,,
F1724_10_A_5,Fall,,,
F1724_10_A_6,Fall,,,
F1724_10_A_7,Fall,,,
F1724_10_A_8,Fall,,,
F1724_10_A_9,Fall,,,
F1724_10_B_1,Fall,,,
F1724_10_B_2,Fall,,,
F1724_10_B_3,Fall,,,
F1724_10_B_4,Spring,,,
F1724_10_B_5,Fall,,,
F1724_11_A_1,Fall,,,
F1724_11_A_10,Fall,,,
F1724_11_A_11,Fall,,,
F1724_11_A_12,Fall,,,
F1724_11_A_13,Fall,,,
F1724_11_A_14,Fall,,,
F1724_11_A_15,Fall,,,
F1724_11_A_16,Fall,,,
F1724_11_A_17,Fall,,,
F1724_11_A_18,Fall,,,
F1724_11_A_19,Fall,,,
F1724_11_A_2,Fall,,,
F1724_11_A_20,Fall,,,
F1724_11_A_21,Fall,,,
F1724_11_A_22,Fall,,,
F1724_11_A_23,Fall,,,
F1724_11_A_24,Fall,,,
F1724_11_A_25,Fall,,,
F1724_11_A_3,Fall,,,
F1724_11_A_4,Fall,,,
F1724_11_A_5,Fall,,,
F1724_11_A_6,Fall,,,
F1724_11_A_7,Fall,,,
F1724_11_A_8,Fall,,,
F1724_11_A_9,Fall,,,
F1724_11_B_1,Fall,,,
F1724_11_B_2,Fall,,,
F1724_11_B_3,Fall/LateFall,,,
F1724_11_B_4,Fall,,,
F1724_11_B_5,Spring,,,
F1724_12_A_1,Fall,,,
F1724_12_A_10,Fall,,,
F1724_12_A_11,Fall,,,
F1724_12_A_12,Fall,,,
F1724_12_A_13,Fall,,,
F1724_12_A_14,Fall,,,
F1724_12_A_15,Fall,,,
F1724_12_A_18,Fall/LateFall,,,
F1724_12_A_2,Fall,,,
F1724_12_A_21,Fall,,,
F1724_12_A_23,Fall,,,
F1724_12_A_24,Fall,,,
F1724_12_A_25,Fall,,,
F1724_12_A_3,Fall/LateFall,,,
F1724_12_A_4,Fall,,,
F1724_12_A_5,Fall,,,
F1724_12_A_6,Fall,,,
F1724_12_A_8,Fall,,,
F1724_12_A_9,Fall,,,
F1724_12_B_1,Fall,,,
F1724_12_B_10,Spring,,,
F1724_12_B_2,Fall/LateFall,,,
F1724_12_B_5,Fall,,,
F1724_12_B_7,Fall,,,
F1724_12_B_8,Fall,,,
F1724_12_B_9,Fall,,,
F1724_12_C_1,Fall,,,
F1724_12_C_2,Fall,,,
F1724_13_A_1,Fall,,,
F1724_13_A_10,Fall,,,
F1724_13_A_11,Fall,,,
F1724_13_A_12,Fall,,,
F1724_13_A_13,Spring,,,
F1724_13_A_14,Fall,,,
F1724_13_A_15,Fall,,,
F1724_13_A_16,Fall,,,
F1724_13_A_17,Fall,,,
F1724_13_A_18,Fall,,,
F1724_13_A_19,Fall,,,
F1724_13_A_2,Spring,,,
F1724_13_A_20,Fall,,,
F1724_13_A_21,Fall,,,
F1724_13_A_22,Fall,,,
F1724_13_A_23,Fall,,,
F1724_13_A_24,Fall,,,
F1724_13_A_25,Fall,,,
F1724_13_A_3,Fall,,,
F1724_13_A_5,Fall,,,
F1724_13_A_6,Fall,,,
F1724_13_A_7,Fall,,,
F1724_13_A_9,Fall,,,
F1724_13_B_1,Fall,,,
F1724_13_B_10,Fall,,,
F1724_13_B_2,Fall,,,
F1724_13_B_3,Fall,,,
F1724_13_B_4,Fall,,,
F1724_13_B_5,Fall,,,
F1724_13_B_6,Fall,,,
F1724_13_B_7,Fall,,,
F1724_13_B_8,Fall,,,
F1724_13_B_9,Fall,,,
F1724_13_C_1,Fall,,,
F1724_13_C_2,Fall,,,
F1724_13_C_3,Spring,,,
F1724_14_A_1,Fall,,,
F1724_14_A_2,Fall/LateFall,,,
F1724_14_B_1,Fall,,,
F1724_14_B_2,Fall,,,
F1724_14_B_3,Fall,,,
F1724_14_B_4,Fall,,,
F1724_14_C_1,Fall,,,
F1724_14_C_2,Fall,,,
F1724_14_C_3,Fall,,,
F1724_14_D_1,Fall,,,
F1724_4_A_1,Spring,,,
F1724_4_A_2,Spring,,,
F1724_4_A_3,Fall,,,
F1724_4_A_4,Spring,,,
F1724_4_A_5,Spring,,,
F1724_4_A_6,Fall,,,
F1724_4_A_7,Spring,,,
F1724_4_A_8,Fall,,,
F1724_4_A_9,Fall/LateFall,,,
F1724_5_A_1,Fall,,,
F1724_5_A_10,Fall,,,
F1724_5_A_11,Fall,,,
F1724_5_A_12,Fall,,,
F1724_5_A_13,Fall,,,
F1724_5_A_14,Fall,,,
F1724_5_A_15,Spring,,,
F1724_5_A_16,Fall,,,
F1724_5_A_17,Spring,,,
F1724_5_A_18,Fall,,,
F1724_5_A_19,Fall,,,
F1724_5_A_2,Fall,,,
F1724_5_A_20,Fall,,,
F1724_5_A_21,Fall,,,
F1724_5_A_23,Fall,,,
F1724_5_A_24,Fall,,,
F1724_5_A_25,Fall,,,
F1724_5_A_3,Fall,,,
F1724_5_A_4,Fall,,,
F1724_5_A_5,Fall,,,
F1724_5_A_6,Fall/LateFall,,,
F1724_5_A_7,Fall,,,
F1724_5_A_8,Fall,,,
F1724_5_A_9,Fall,,,
F1724_6_A_1,Fall,,,
F1724_6_A_10,Fall,,,
F1724_6_A_11,Fall,,,
F1724_6_A_13,Fall,,,
F1724_6_A_14,Fall,,,
F1724_6_A_16,Fall,,,
F1724_6_A_17,Fall,,,
F1724_6_A_18,Fall,,,
F1724_6_A_2,Spring,,,
F1724_6_A_20,Fall,,,
F1724_6_A_21,Fall,,,
F1724_6_A_22,Fall,,,
F1724_6_A_23,Fall,,,
F1724_6_A_24,Fall,,,
F1724_6_A_25,Fall,,,
F1724_6_A_3,Fall,,,
F1724_6_A_5,Fall,,,
F1724_6_A_6,Spring,,,
F1724_6_A_7,Fall,,,
F1724_6_A_8,Fall,,,
F1724_6_B_1,Fall/LateFall,,,
F1724_6_B_2,Winter,,,
F1724_6_B_3,Winter,,,
F1724_6_B_4,Fall,,,
F1724_6_C_3,Winter,,,
F1724_7_A_1,Fall,,,
F1724_7_A_10,Fall,,,
F1724_7_A_11,Fall,,,
F1724_7_A_12,Fall,,,
F1724_7_A_13,Fall,,,
F1724_7_A_14,Fall,,,
F1724_7_A_15,Fall,,,
F1724_7_A_16,Fall,,,
F1724_7_A_17,Fall,,,
F1724_7_A_18,Fall,,,
F1724_7_A_19,Fall,,,
F1724_7_A_2,Fall,,,
F1724_7_A_20,Fall,,,
F1724_7_A_21,Fall,,,
F1724_7_A_22,Fall,,,
F1724_7_A_23,Fall,,,
F1724_7_A_24,Fall,,,
F1724_7_A_25,Fall,,,
F1724_7_A_3,Fall,,,
F1724_7_A_4,Fall,,,
F1724_7_A_5,Fall,,,
F1724_7_A_6,Fall,,,
F1724_7_A_7,Fall,,,
F1724_7_A_8,Fall,,,
F1724_7_A_9,Fall,,,
F1724_7_B_1,Fall,,,
F1724_7_B_2,Fall,,,
F1724_7_B_3,Fall,,,
F1724_7_B_4,Fall,,,
F1724_7_B_5,Fall,,,
F1724_8_A_10,Fall,,,
F1724_8_A_11,Fall,,,
F1724_8_A_12,Spring,,,
F1724_8_A_13,Fall,,,
F1724_8_A_14,Fall,,,
F1724_8_A_15,Fall,,,
F1724_8_A_16,Fall,,,
F1724_8_A_17,Fall,,,
F1724_8_A_18,Fall,,,
F1724_8_A_19,Fall,,,
F1724_8_A_20,Fall,,,
F1724_8_A_21,Fall,,,
F1724_8_A_22,Fall,,,
F1724_8_A_23,Fall,,,
F1724_8_A_24,Fall,,,
F1724_8_A_25,Fall,,,
F1724_8_A_3,Fall,,,
F1724_8_A_4,Fall,,,
F1724_8_A_5,Fall,,,
F1724_8_A_6,Fall,,,
F1724_8_A_7,Fall/LateFall,,,
F1724_8_A_8,Fall,,,
F1724_8_A_9,Fall,,,
F1724_8_B_1,Fall,,,
F1724_8_B_2,Fall,,,
F1724_8_B_4,Fall,,,
F1724_8_B_5,Fall,,,
F1724_9_A_1,Fall,,,
F1724_9_A_10,Fall,,,
F1724_9_A_11,Fall,,,
F1724_9_A_12,Fall,,,
F1724_9_A_13,Fall,,,
F1724_9_A_14,Fall,,,
F1724_9_A_15,Fall,,,
F1724_9_A_16,Fall,,,
F1724_9_A_17,Spring,,,
F1724_9_A_18,Fall,,,
F1724_9_A_19,Fall,,,
F1724_9_A_2,Fall,,,
F1724_9_A_20,Fall,,,
F1724_9_A_21,Fall,,,
F1724_9_A_22,Fall,,,
F1724_9_A_23,Fall,,,
F1724_9_A_24,Fall,,,
F1724_9_A_25,Fall,,,
F1724_9_A_3,Fall,,,
F1724_9_A_4,Fall,,,
F1724_9_A_5,Fall,,,
F1724_9_A_6,Fall,,,
F1724_9_A_7,Fall,,,
F1724_9_A_8,Fall,,,
F1724_9_A_9,Fall,,,
F1724_9_B_1,Fall,,,
F1724_9_B_2,Spring,,,
F1724_9_B_3,Spring,,,
F1724_9_B_4,Fall,,,
F1724_9_B_5,Fall,,,
F1725_3_A_1,Spring,2024-12-02 11:06:00.000,34,1
F1725_3_A_2,Spring,2024-12-03 10:42:00.000,33,2
F1725_3_A_3,Spring,2024-12-03 10:51:00.000,35,1
F1725_3_A_4,Unknown,2024-12-03 10:53:00.000,33,2
F1725_3_A_5,Spring,2024-12-04 11:45:00.000,34,1
F1725_3_X_1,Spring,2024-12-01 11:25:00.000,37,1
F1725_3_X_2,Spring,2024-12-07 11:27:00.000,29,2
F1725_3_X_3,Spring,2024-12-08 11:35:00.000,36,1
F1725_3_X_4,Spring,2024-12-08 11:50:00.000,35,1
F1725_3_X_5,Unknown,2024-12-10 10:45:00.000,33,2
F1725_4_A_10,Spring,2024-12-16 14:50:00.000,33,2
F1725_4_A_2,Spring,2024-12-16 14:50:00.000,34,2
F1725_4_A_3,Spring,2024-12-16 14:50:00.000,33,2
F1725_4_A_4,Spring,2024-12-16 14:50:00.000,33,2
F1725_4_A_5,Spring,2024-12-16 14:50:00.000,34,2
F1725_4_A_6,Unknown,2024-12-16 14:50:00.000,32,2
F1725_4_A_7,Spring,2024-12-16 14:50:00.000,34,2
F1725_4_A_8,Spring,2024-12-16 14:50:00.000,33,2
F1725_4_A_9,Spring,2024-12-16 14:50:00.000,34,2
F1725_4_X_1,Spring,2024-12-17 10:30:00.000,36,2
F1725_4_X_2,Spring,2024-12-17 10:30:00.000,34,2
F1725_4_X_3,Spring,2024-12-17 10:30:00.000,33,2
F1725_4_X_4,Spring,2024-12-17 10:30:00.000,32,2
F1725_4_X_5,Spring/Winter,2024-12-17 10:30:00.000,37,1
F6122_10_B_1,Fall,,,
F6122_10_C_1,Fall,,,
F6122_10_C_10,Fall,,,
F6122_10_C_11,Fall,,,
F6122_10_C_12,Fall,,,
F6122_10_C_13,Fall,,,
F6122_10_C_14,Fall,,,
F6122_10_C_15,Fall,,,
F6122_10_C_16,Fall,,,
F6122_10_C_17,Fall,,,
F6122_10_C_18,Fall,,,
F6122_10_C_19,Fall,,,
F6122_10_C_2,Fall,,,
F6122_10_C_20,Fall,,,
F6122_10_C_21,Fall,,,
F6122_10_C_22,Fall,,,
F6122_10_C_23,Fall,,,
F6122_10_C_24,Fall,,,
F6122_10_C_25,Fall,,,
F6122_10_C_26,Fall,,,
F6122_10_C_27,Fall,,,
F6122_10_C_28,Fall,,,
F6122_10_C_29,Fall,,,
F6122_10_C_3,Fall,,,
F6122_10_C_30,Fall,,,
F6122_10_C_31,Fall,,,
F6122_10_C_32,Fall,,,
F6122_10_C_33,Fall,,,
F6122_10_C_34,LateFall,,,
F6122_10_C_35,Fall,,,
F6122_10_C_36,Fall,,,
F6122_10_C_37,Fall,,,
F6122_10_C_38,Fall,,,
F6122_10_C_39,Fall,,,
F6122_10_C_4,Fall,,,
F6122_10_C_40,Fall,,,
F6122_10_C_41,Fall,,,
F6122_10_C_42,Fall,,,
F6122_10_C_43,Fall,,,
F6122_10_C_44,Fall,,,
F6122_10_C_45,Fall,,,
F6122_10_C_46,Fall,,,
F6122_10_C_47,Fall,,,
F6122_10_C_48,Fall,,,
F6122_10_C_49,Fall,,,
F6122_10_C_5,Fall,,,
F6122_10_C_50,Fall,,,
F6122_10_C_6,Fall,,,
F6122_10_C_7,Fall,,,
F6122_10_C_8,Fall,,,
F6122_10_C_9,Fall,,,
F6122_10_D_1,Fall,,,
F6122_10_D_11,Fall,,,
F6122_10_D_12,Fall,,,
F6122_10_D_13,Fall,,,
F6122_10_D_14,Fall,,,
F6122_10_D_15,Fall,,,
F6122_10_D_16,Fall,,,
F6122_10_D_17,Fall,,,
F6122_10_D_18,Fall,,,
F6122_10_D_19,Fall,,,
F6122_10_D_2,Fall,,,
F6122_10_D_20,Fall,,,
F6122_10_D_21,Fall,,,
F6122_10_D_22,Fall,,,
F6122_10_D_23,Fall,,,
F6122_10_D_26,Fall,,,
F6122_10_D_27,Fall,,,
F6122_10_D_28,Fall,,,
F6122_10_D_3,Fall,,,
F6122_10_D_4,Fall,,,
F6122_10_D_5,Fall,,,
F6122_10_D_6,Fall,,,
F6122_10_D_7,Fall,,,
F6122_10_D_8,Fall,,,
F6122_10_D_9,Fall,,,
F6122_1_A_11,Unknown,,,
F6122_1_A_16,Spring,,,
F6122_1_A_19,Spring,,,
F6122_1_A_2,Spring,,,
F6122_1_A_22,Unknown,,,
F6122_1_A_23,Spring,,,
F6122_1_A_26,Spring,,,
F6122_1_A_27,Spring,,,
F6122_1_A_31,Spring,,,
F6122_1_A_32,Spring,,,
F6122_1_A_4,Spring,,,
F6122_1_A_46,Spring,,,
F6122_1_A_48,Spring,,,
F6122_1_A_49,Spring,,,
F6122_1_A_50,Spring,,,
F6122_1_A_57,Spring,,,
F6122_1_A_63,Spring,,,
F6122_1_A_65,Spring,,,
F6122_1_A_70,Spring,,,
F6122_1_A_74,Spring,,,
F6122_1_A_80,Spring,,,
F6122_2_A_3,Unknown,,,
F6122_2_A_37,Unknown,,,
F6122_2_A_44,Unknown,,,
F6122_2_A_46,Unknown,,,
F6122_2_A_58,Spring,,,
F6122_2_A_59,Unknown,,,
F6122_2_A_63,Unknown,,,
F6122_2_A_74,Unknown,,,
F6122_3_A_1,Spring,,,
F6122_3_A_16,Fall,,,
F6122_3_A_17,Fall,,,
F6122_3_A_18,Fall,,,
F6122_3_A_19,Unknown,,,
F6122_3_A_20,Fall,,,
F6122_3_A_22,Fall,,,
F6122_3_A_24,Fall,,,
F6122_3_A_25,Fall,,,
F6122_3_A_28,Fall,,,
F6122_3_A_30,Spring,,,
F6122_3_A_32,Fall,,,
F6122_3_A_34,Fall,,,
F6122_3_A_35,Spring,,,
F6122_3_A_36,Fall,,,
F6122_3_A_37,Fall,,,
F6122_3_A_39,Spring,,,
F6122_3_A_4,Fall,,,
F6122_3_A_40,Fall,,,
F6122_3_A_41,Fall,,,
F6122_3_A_43,Spring,,,
F6122_3_A_44,Fall,,,
F6122_3_A_45,Spring,,,
F6122_3_A_47,Fall,,,
F6122_3_A_48,Fall,,,
F6122_3_A_49,Fall,,,
F6122_3_A_50,Fall,,,
F6122_3_A_6,Spring,,,
F6122_3_A_8,Fall,,,
F6122_3_A_9,Fall,,,
F6122_3_B_1,Spring,,,
F6122_3_B_10,Spring,,,
F6122_3_B_11,Spring,,,
F6122_3_B_12,Fall,,,
F6122_3_B_2,Spring,,,
F6122_3_B_3,Fall,,,
F6122_3_B_4,Spring,,,
F6122_3_B_5,Spring,,,
F6122_3_B_7,Spring,,,
